Provinsi/Kabupaten/Kota,
,[Metode Baru] Indeks Pembangunan Manusia
Gunung Mas,70.23
Barito Timur,70.82
Murung Raya,67.56
Kota Palangka Raya,80.34
KALIMANTAN SELATAN,70.17
Tanah Laut,68.49
Kotabaru,68.32
Banjar,68.32
Barito Kuala,65.91
Tapin,69.53
Hulu Sungai Selatan,68.41
Hulu Sungai Tengah,68.32
Hulu Sungai Utara,65.06
Tabalong,71.14
Tanah Bumbu,70.05
Balangan,67.88
Kota Banjarmasin,76.83
Kota Banjar Baru,78.83
KALIMANTAN TIMUR,75.83
Paser,71.61
Kutai Barat,70.69
Kutai Kartanegara,73.15
Kutai Timur,72.56
Berau,74.01
Penajam Paser Utara,71.13
Mahakam Ulu,66.67
Kota Balikpapan,79.81
Kota Samarinda,79.93
Kota Bontang,79.86
KALIMANTAN UTARA,70.56
Malinau,71.74
Bulungan,71.23
Tana Tidung,67.05
Nunukan,65.67
Kota Tarakan,75.69
SULAWESI UTARA,72.2
Bolaang Mongondow,66.91
Minahasa,74.97
Kepulauan Sangihe,69.67
Kepulauan Talaud,68.32
Minahasa Selatan,70.86
Minahasa Utara,73.05
Bolaang Mongondow Utara,66.32
Siau Tagulandang Biaro,66.75
Minahasa Tenggara,69.66
Bolaang Mongondow Selatan,64.49
Bolaang Mongondow Timur,65.21
Kota Manado,78.41
Kota Bitung,73.27
Kota Tomohon,75.78
Kota Kotamobagu,72.55
SULAWESI TENGAH,68.88
Banggai Kepulauan,64.68
Banggai,69.85
Morowali,71.14
Poso,70.68
Donggala,65.14
Toli-Toli,64.6
Buol,67.3
Parigi Moutong,64.85
Tojo Una-Una,63.38
Sigi,67.66
Banggai Laut,64.8
Morowali Utara,67.95
Kota Palu,80.91
SULAWESI SELATAN,70.9
Kepulauan Selayar,66.04
Bulukumba,67.7
Bantaeng,67.76
Jeneponto,63.33
Takalar,66.07
Gowa,68.87
Sinjai,66.24
Maros,68.94
Pangkajene dan Kepulauan,67.71
Barru,70.05
Bone,65.04
Soppeng,67.6
Wajo,68.57
Sidenreng Rappang,70.6
Pinrang,70.62
Enrekang,72.15
Luwu,69.6
Tana Toraja,67.66
Luwu Utara,68.79
Luwu Timur,72.16
Toraja Utara,68.49
Kota Makasar,81.73
Kota Parepare,77.19
Kota Palopo,77.3
SULAWESI TENGGARA,70.61
Buton,65.08
Muna,68.47
Konawe,70.72
Kolaka,72.07
Konawe Selatan,67.51
Bombana,65.04
Wakatobi,68.52
Kolaka Utara,68.44
Buton Utara,67.13
Konawe Utara,68.5
Kolaka Timur,65.53
Konawe Kepulauan,64.36
Muna Barat,64.11
Buton Tengah,63.46
Buton Selatan,63.47
Kota Kendari,82.22
Kota Baubau,74.67
GORONTALO,67.71
Boalemo,64.99
Gorontalo,65.78
Pohuwato,64.44
Bone Bolango,69.06
Gorontalo Utara,64.06
Kota Gorontalo,76.53
SULAWESI BARAT,65.1
Majene,66.01
Polewali Mandar,63.14
Mamasa,64.66
Mamuju,67.11
Mamuju Utara / Pasangkayu,66.6
Mamuju Tengah,64.43
MALUKU,68.87
Maluku Tenggara Barat / Kepulauan Tanimbar,62.39
Maluku Tenggara,65.53
Maluku Tengah,70.6
Buru,68.25
Kepulauan Aru,63.12
Seram Bagian Barat,65.14
Seram Bagian Timur,62.98
Maluku Barat Daya,60.64
Buru Selatan,63.62
Kota Ambon,80.24
Kota Tual,67.21
MALUKU UTARA,67.76
Halmahera Barat,64.54
Halmahera Tengah,64.66
Kepulauan Sula,62.96
Halmahera Selatan,63.39
