country,tahun,provinsi,kota_kabupaten,level,"Pivot HDI, LE, Stunting","Pivot HDI, LE, Stunting (Values)"
Indonesia,2024,Kalimantan Timur,Kota Samarinda,kota,hdi,82.81
Indonesia,2013,Kalimantan Timur,Kutai Barat,kota,hdi,68.13
Indonesia,2014,Kalimantan Timur,Kutai Barat,kota,hdi,68.91
Indonesia,2015,Kalimantan Timur,Kutai Barat,kota,hdi,69.34
Indonesia,2016,Kalimantan Timur,Kutai Barat,kota,hdi,69.99
Indonesia,2017,Kalimantan Timur,Kutai Barat,kota,hdi,70.18
Indonesia,2018,Kalimantan Timur,Kutai Barat,kota,hdi,70.69
Indonesia,2019,Kalimantan Timur,Kutai Barat,kota,hdi,71.63
Indonesia,2020,Kalimantan Timur,Kutai Barat,kota,hdi,71.19
Indonesia,2021,Kalimantan Timur,Kutai Barat,kota,hdi,72.07
Indonesia,2022,Kalimantan Timur,Kutai Barat,kota,hdi,72.92
Indonesia,2023,Kalimantan Timur,Kutai Barat,kota,hdi,73.72
Indonesia,2024,Kalimantan Timur,Kutai Barat,kota,hdi,74.5
Indonesia,2013,Kalimantan Timur,Kutai Kartanegara,kota,hdi,70.71
Indonesia,2014,Kalimantan Timur,Kutai Kartanegara,kota,hdi,71.2
Indonesia,2015,Kalimantan Timur,Kutai Kartanegara,kota,hdi,71.78
Indonesia,2016,Kalimantan Timur,Kutai Kartanegara,kota,hdi,72.19
Indonesia,2017,Kalimantan Timur,Kutai Kartanegara,kota,hdi,72.75
Indonesia,2018,Kalimantan Timur,Kutai Kartanegara,kota,hdi,73.15
Indonesia,2019,Kalimantan Timur,Kutai Kartanegara,kota,hdi,73.78
Indonesia,2020,Kalimantan Timur,Kutai Kartanegara,kota,hdi,73.59
Indonesia,2021,Kalimantan Timur,Kutai Kartanegara,kota,hdi,74.06
Indonesia,2022,Kalimantan Timur,Kutai Kartanegara,kota,hdi,74.67
Indonesia,2023,Kalimantan Timur,Kutai Kartanegara,kota,hdi,75.3
Indonesia,2024,Kalimantan Timur,Kutai Kartanegara,kota,hdi,75.91
Indonesia,2013,Kalimantan Timur,Kutai Timur,kota,hdi,69.79
Indonesia,2014,Kalimantan Timur,Kutai Timur,kota,hdi,70.39
Indonesia,2015,Kalimantan Timur,Kutai Timur,kota,hdi,70.76
Indonesia,2016,Kalimantan Timur,Kutai Timur,kota,hdi,71.1
Indonesia,2017,Kalimantan Timur,Kutai Timur,kota,hdi,71.91
Indonesia,2018,Kalimantan Timur,Kutai Timur,kota,hdi,72.56
Indonesia,2019,Kalimantan Timur,Kutai Timur,kota,hdi,73.49
Indonesia,2020,Kalimantan Timur,Kutai Timur,kota,hdi,73.0
Indonesia,2021,Kalimantan Timur,Kutai Timur,kota,hdi,73.81
Indonesia,2022,Kalimantan Timur,Kutai Timur,kota,hdi,74.35
Indonesia,2023,Kalimantan Timur,Kutai Timur,kota,hdi,74.98
Indonesia,2024,Kalimantan Timur,Kutai Timur,kota,hdi,75.53
Indonesia,2013,Kalimantan Timur,Mahakam Ulu,kota,hdi,63.81
Indonesia,2014,Kalimantan Timur,Mahakam Ulu,kota,hdi,64.32
Indonesia,2015,Kalimantan Timur,Mahakam Ulu,kota,hdi,64.89
Indonesia,2016,Kalimantan Timur,Mahakam Ulu,kota,hdi,65.51
Indonesia,2017,Kalimantan Timur,Mahakam Ulu,kota,hdi,66.09
Indonesia,2018,Kalimantan Timur,Mahakam Ulu,kota,hdi,66.67
Indonesia,2019,Kalimantan Timur,Mahakam Ulu,kota,hdi,67.58
Indonesia,2020,Kalimantan Timur,Mahakam Ulu,kota,hdi,67.09
Indonesia,2021,Kalimantan Timur,Mahakam Ulu,kota,hdi,67.95
Indonesia,2022,Kalimantan Timur,Mahakam Ulu,kota,hdi,68.75
Indonesia,2023,Kalimantan Timur,Mahakam Ulu,kota,hdi,69.59
Indonesia,2024,Kalimantan Timur,Mahakam Ulu,kota,hdi,70.35
Indonesia,2013,Kalimantan Timur,Paser,kota,hdi,69.61
Indonesia,2014,Kalimantan Timur,Paser,kota,hdi,69.87
Indonesia,2015,Kalimantan Timur,Paser,kota,hdi,70.3
Indonesia,2016,Kalimantan Timur,Paser,kota,hdi,71.0
Indonesia,2017,Kalimantan Timur,Paser,kota,hdi,71.16
Indonesia,2018,Kalimantan Timur,Paser,kota,hdi,71.61
Indonesia,2019,Kalimantan Timur,Paser,kota,hdi,72.29
Indonesia,2020,Kalimantan Timur,Paser,kota,hdi,72.04
Indonesia,2021,Kalimantan Timur,Paser,kota,hdi,72.93
Indonesia,2022,Kalimantan Timur,Paser,kota,hdi,73.44
Indonesia,2023,Kalimantan Timur,Paser,kota,hdi,74.14
Indonesia,2024,Kalimantan Timur,Paser,kota,hdi,74.7
Indonesia,2013,Kalimantan Timur,Penajam Paser Utara,kota,hdi,68.07
Indonesia,2014,Kalimantan Timur,Penajam Paser Utara,kota,hdi,68.6
Indonesia,2015,Kalimantan Timur,Penajam Paser Utara,kota,hdi,69.26
Indonesia,2016,Kalimantan Timur,Penajam Paser Utara,kota,hdi,69.96
Indonesia,2017,Kalimantan Timur,Penajam Paser Utara,kota,hdi,70.59
Indonesia,2018,Kalimantan Timur,Penajam Paser Utara,kota,hdi,71.13
Indonesia,2019,Kalimantan Timur,Penajam Paser Utara,kota,hdi,71.64
Indonesia,2020,Kalimantan Timur,Penajam Paser Utara,kota,hdi,71.41
Indonesia,2021,Kalimantan Timur,Penajam Paser Utara,kota,hdi,72.01
Indonesia,2022,Kalimantan Timur,Penajam Paser Utara,kota,hdi,72.55
Indonesia,2023,Kalimantan Timur,Penajam Paser Utara,kota,hdi,73.3
Indonesia,2024,Kalimantan Timur,Penajam Paser Utara,kota,hdi,73.9
Indonesia,2013,Kalimantan Utara,Bulungan,kota,hdi,68.66
Indonesia,2014,Kalimantan Utara,Bulungan,kota,hdi,69.25
Indonesia,2015,Kalimantan Utara,Bulungan,kota,hdi,69.37
Indonesia,2016,Kalimantan Utara,Bulungan,kota,hdi,69.88
Indonesia,2017,Kalimantan Utara,Bulungan,kota,hdi,70.74
Indonesia,2018,Kalimantan Utara,Bulungan,kota,hdi,71.23
Indonesia,2019,Kalimantan Utara,Bulungan,kota,hdi,71.66
Indonesia,2020,Kalimantan Utara,Bulungan,kota,hdi,71.1
Indonesia,2021,Kalimantan Utara,Bulungan,kota,hdi,71.8
Indonesia,2022,Kalimantan Utara,Bulungan,kota,hdi,72.08
Indonesia,2023,Kalimantan Utara,Bulungan,kota,hdi,72.72
Indonesia,2024,Kalimantan Utara,Bulungan,kota,hdi,73.34
Indonesia,2013,Kalimantan Utara,Kota Tarakan,kota,hdi,73.58
Indonesia,2014,Kalimantan Utara,Kota Tarakan,kota,hdi,74.6
Indonesia,2015,Kalimantan Utara,Kota Tarakan,kota,hdi,74.7
Indonesia,2016,Kalimantan Utara,Kota Tarakan,kota,hdi,74.88
Indonesia,2017,Kalimantan Utara,Kota Tarakan,kota,hdi,75.27
Indonesia,2018,Kalimantan Utara,Kota Tarakan,kota,hdi,75.69
Indonesia,2019,Kalimantan Utara,Kota Tarakan,kota,hdi,76.09
Indonesia,2020,Kalimantan Utara,Kota Tarakan,kota,hdi,75.83
Indonesia,2021,Kalimantan Utara,Kota Tarakan,kota,hdi,76.23
Indonesia,2022,Kalimantan Utara,Kota Tarakan,kota,hdi,76.68
Indonesia,2023,Kalimantan Utara,Kota Tarakan,kota,hdi,77.53
Indonesia,2024,Kalimantan Utara,Kota Tarakan,kota,hdi,77.96
Indonesia,2013,Kalimantan Utara,Malinau,kota,hdi,69.84
Indonesia,2014,Kalimantan Utara,Malinau,kota,hdi,70.0
Indonesia,2015,Kalimantan Utara,Malinau,kota,hdi,70.15
Indonesia,2016,Kalimantan Utara,Malinau,kota,hdi,70.71
Indonesia,2017,Kalimantan Utara,Malinau,kota,hdi,71.23
Indonesia,2018,Kalimantan Utara,Malinau,kota,hdi,71.74
Indonesia,2019,Kalimantan Utara,Malinau,kota,hdi,72.06
Indonesia,2020,Kalimantan Utara,Malinau,kota,hdi,71.94
Indonesia,2021,Kalimantan Utara,Malinau,kota,hdi,72.32
Indonesia,2022,Kalimantan Utara,Malinau,kota,hdi,72.75
Indonesia,2023,Kalimantan Utara,Malinau,kota,hdi,73.19
Indonesia,2024,Kalimantan Utara,Malinau,kota,hdi,73.9
Indonesia,2013,Kalimantan Utara,Nunukan,kota,hdi,62.18
Indonesia,2014,Kalimantan Utara,Nunukan,kota,hdi,63.13
Indonesia,2015,Kalimantan Utara,Nunukan,kota,hdi,63.35
Indonesia,2016,Kalimantan Utara,Nunukan,kota,hdi,64.35
Indonesia,2017,Kalimantan Utara,Nunukan,kota,hdi,65.1
Indonesia,2018,Kalimantan Utara,Nunukan,kota,hdi,65.67
Indonesia,2019,Kalimantan Utara,Nunukan,kota,hdi,66.32
Indonesia,2020,Kalimantan Utara,Nunukan,kota,hdi,65.79
Indonesia,2021,Kalimantan Utara,Nunukan,kota,hdi,66.46
Indonesia,2022,Kalimantan Utara,Nunukan,kota,hdi,67.16
Indonesia,2023,Kalimantan Utara,Nunukan,kota,hdi,67.7
Indonesia,2024,Kalimantan Utara,Nunukan,kota,hdi,68.52
Indonesia,2013,Kalimantan Utara,Tana Tidung,kota,hdi,63.79
Indonesia,2014,Kalimantan Utara,Tana Tidung,kota,hdi,64.7
Indonesia,2015,Kalimantan Utara,Tana Tidung,kota,hdi,64.92
Indonesia,2016,Kalimantan Utara,Tana Tidung,kota,hdi,65.64
Indonesia,2017,Kalimantan Utara,Tana Tidung,kota,hdi,66.26
Indonesia,2018,Kalimantan Utara,Tana Tidung,kota,hdi,67.05
Indonesia,2019,Kalimantan Utara,Tana Tidung,kota,hdi,67.79
Indonesia,2020,Kalimantan Utara,Tana Tidung,kota,hdi,66.97
Indonesia,2021,Kalimantan Utara,Tana Tidung,kota,hdi,67.76
Indonesia,2022,Kalimantan Utara,Tana Tidung,kota,hdi,68.6
Indonesia,2023,Kalimantan Utara,Tana Tidung,kota,hdi,69.2
Indonesia,2024,Kalimantan Utara,Tana Tidung,kota,hdi,70.08
Indonesia,2013,Kepulauan Bangka Belitung,Bangka,kota,hdi,69.34
Indonesia,2014,Kepulauan Bangka Belitung,Bangka,kota,hdi,69.79
Indonesia,2015,Kepulauan Bangka Belitung,Bangka,kota,hdi,70.03
Indonesia,2016,Kepulauan Bangka Belitung,Bangka,kota,hdi,70.43
Indonesia,2017,Kepulauan Bangka Belitung,Bangka,kota,hdi,71.09
Indonesia,2018,Kepulauan Bangka Belitung,Bangka,kota,hdi,71.8
Indonesia,2019,Kepulauan Bangka Belitung,Bangka,kota,hdi,72.39
Indonesia,2020,Kepulauan Bangka Belitung,Bangka,kota,hdi,72.4
Indonesia,2021,Kepulauan Bangka Belitung,Bangka,kota,hdi,72.46
Indonesia,2022,Kepulauan Bangka Belitung,Bangka,kota,hdi,72.95
Indonesia,2023,Kepulauan Bangka Belitung,Bangka,kota,hdi,73.66
Indonesia,2024,Kepulauan Bangka Belitung,Bangka,kota,hdi,73.98
Indonesia,2013,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,65.85
Indonesia,2014,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,66.43
Indonesia,2015,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,67.23
Indonesia,2016,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,67.6
Indonesia,2017,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,67.94
Indonesia,2018,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,68.68
Indonesia,2019,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,69.05
Indonesia,2020,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,69.08
Indonesia,2021,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,69.6
Indonesia,2022,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,70.12
Indonesia,2023,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,70.45
Indonesia,2024,Kepulauan Bangka Belitung,Bangka Barat,kota,hdi,70.67
Indonesia,2013,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,62.96
Indonesia,2014,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,63.54
Indonesia,2015,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,63.89
Indonesia,2016,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,64.57
Indonesia,2017,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,65.02
Indonesia,2018,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,65.98
Indonesia,2019,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,66.54
Indonesia,2020,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,66.9
Indonesia,2021,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,67.06
Indonesia,2022,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,67.95
Indonesia,2023,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,68.51
Indonesia,2024,Kepulauan Bangka Belitung,Bangka Selatan,kota,hdi,68.86
Indonesia,2013,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,67.67
Indonesia,2014,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,68.09
Indonesia,2015,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,68.66
Indonesia,2016,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,68.76
Indonesia,2017,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,68.99
Indonesia,2018,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,69.52
Indonesia,2019,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,70.33
Indonesia,2020,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,70.45
Indonesia,2021,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,70.89
Indonesia,2022,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,71.4
Indonesia,2023,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,71.71
Indonesia,2024,Kepulauan Bangka Belitung,Bangka Tengah,kota,hdi,71.9
Indonesia,2013,Kepulauan Bangka Belitung,Belitung,kota,hdi,69.27
Indonesia,2014,Kepulauan Bangka Belitung,Belitung,kota,hdi,69.56
Indonesia,2015,Kepulauan Bangka Belitung,Belitung,kota,hdi,70.29
Indonesia,2016,Kepulauan Bangka Belitung,Belitung,kota,hdi,70.81
Indonesia,2017,Kepulauan Bangka Belitung,Belitung,kota,hdi,70.93
Indonesia,2018,Kepulauan Bangka Belitung,Belitung,kota,hdi,71.7
Indonesia,2019,Kepulauan Bangka Belitung,Belitung,kota,hdi,72.46
Indonesia,2020,Kepulauan Bangka Belitung,Belitung,kota,hdi,72.51
Indonesia,2021,Kepulauan Bangka Belitung,Belitung,kota,hdi,72.57
Indonesia,2022,Kepulauan Bangka Belitung,Belitung,kota,hdi,73.38
Indonesia,2023,Kepulauan Bangka Belitung,Belitung,kota,hdi,74.02
Indonesia,2024,Kepulauan Bangka Belitung,Belitung,kota,hdi,74.47
Indonesia,2013,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,67.71
Indonesia,2014,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,68.1
Indonesia,2015,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,68.83
Indonesia,2016,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,69.3
Indonesia,2017,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,69.57
Indonesia,2018,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,70.22
Indonesia,2019,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,70.84
Indonesia,2020,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,70.92
Indonesia,2021,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,71.42
Indonesia,2022,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,72.29
Indonesia,2023,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,72.86
Indonesia,2024,Kepulauan Bangka Belitung,Belitung Timur,kota,hdi,73.19
Indonesia,2013,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,76.14
Indonesia,2014,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,76.28
Indonesia,2015,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,76.61
Indonesia,2016,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,76.73
Indonesia,2017,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,76.86
Indonesia,2018,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,77.43
Indonesia,2019,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,77.97
Indonesia,2020,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,78.22
Indonesia,2021,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,78.57
Indonesia,2022,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,79.24
Indonesia,2023,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,79.93
Indonesia,2024,Kepulauan Bangka Belitung,Kota Pangkal Pinang,kota,hdi,80.4
Indonesia,2013,Kepulauan Riau,Bintan,kota,hdi,71.31
Indonesia,2014,Kepulauan Riau,Bintan,kota,hdi,71.65
Indonesia,2015,Kepulauan Riau,Bintan,kota,hdi,71.92
Indonesia,2016,Kepulauan Riau,Bintan,kota,hdi,72.38
Indonesia,2017,Kepulauan Riau,Bintan,kota,hdi,72.91
Indonesia,2018,Kepulauan Riau,Bintan,kota,hdi,73.41
Indonesia,2019,Kepulauan Riau,Bintan,kota,hdi,73.98
Indonesia,2020,Kepulauan Riau,Bintan,kota,hdi,74.13
Indonesia,2021,Kepulauan Riau,Bintan,kota,hdi,74.57
Indonesia,2022,Kepulauan Riau,Bintan,kota,hdi,74.99
Indonesia,2023,Kepulauan Riau,Bintan,kota,hdi,75.7
Indonesia,2024,Kepulauan Riau,Bintan,kota,hdi,76.18
Indonesia,2013,Kepulauan Riau,Karimun,kota,hdi,68.52
Indonesia,2014,Kepulauan Riau,Karimun,kota,hdi,68.72
Indonesia,2015,Kepulauan Riau,Karimun,kota,hdi,69.21
Indonesia,2016,Kepulauan Riau,Karimun,kota,hdi,69.84
Indonesia,2017,Kepulauan Riau,Karimun,kota,hdi,70.26
Indonesia,2018,Kepulauan Riau,Karimun,kota,hdi,70.56
Indonesia,2019,Kepulauan Riau,Karimun,kota,hdi,71.1
Indonesia,2020,Kepulauan Riau,Karimun,kota,hdi,71.44
Indonesia,2021,Kepulauan Riau,Karimun,kota,hdi,71.7
Indonesia,2022,Kepulauan Riau,Karimun,kota,hdi,72.65
Indonesia,2023,Kepulauan Riau,Karimun,kota,hdi,73.51
Indonesia,2024,Kepulauan Riau,Karimun,kota,hdi,74.28
Indonesia,2013,Kepulauan Riau,Kepulauan Anambas,kota,hdi,64.86
Indonesia,2014,Kepulauan Riau,Kepulauan Anambas,kota,hdi,65.12
Indonesia,2015,Kepulauan Riau,Kepulauan Anambas,kota,hdi,65.86
Indonesia,2016,Kepulauan Riau,Kepulauan Anambas,kota,hdi,66.3
Indonesia,2017,Kepulauan Riau,Kepulauan Anambas,kota,hdi,67.06
Indonesia,2018,Kepulauan Riau,Kepulauan Anambas,kota,hdi,67.53
Indonesia,2019,Kepulauan Riau,Kepulauan Anambas,kota,hdi,68.48
Indonesia,2020,Kepulauan Riau,Kepulauan Anambas,kota,hdi,68.8
Indonesia,2021,Kepulauan Riau,Kepulauan Anambas,kota,hdi,69.23
Indonesia,2022,Kepulauan Riau,Kepulauan Anambas,kota,hdi,69.61
Indonesia,2023,Kepulauan Riau,Kepulauan Anambas,kota,hdi,70.26
Indonesia,2024,Kepulauan Riau,Kepulauan Anambas,kota,hdi,70.93
Indonesia,2013,Kepulauan Riau,Kota Batam,kota,hdi,78.65
Indonesia,2014,Kepulauan Riau,Kota Batam,kota,hdi,79.13
Indonesia,2015,Kepulauan Riau,Kota Batam,kota,hdi,79.34
Indonesia,2016,Kepulauan Riau,Kota Batam,kota,hdi,79.79
Indonesia,2017,Kepulauan Riau,Kota Batam,kota,hdi,80.26
Indonesia,2018,Kepulauan Riau,Kota Batam,kota,hdi,80.54
Indonesia,2019,Kepulauan Riau,Kota Batam,kota,hdi,81.09
Indonesia,2020,Kepulauan Riau,Kota Batam,kota,hdi,81.11
Indonesia,2021,Kepulauan Riau,Kota Batam,kota,hdi,81.12
Indonesia,2022,Kepulauan Riau,Kota Batam,kota,hdi,81.67
Indonesia,2023,Kepulauan Riau,Kota Batam,kota,hdi,82.11
Indonesia,2024,Kepulauan Riau,Kota Batam,kota,hdi,82.86
Indonesia,2013,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,76.7
Indonesia,2014,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,77.29
Indonesia,2015,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,77.57
Indonesia,2016,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,77.77
Indonesia,2017,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,78.0
Indonesia,2018,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,78.33
Indonesia,2019,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,78.73
Indonesia,2020,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,78.91
Indonesia,2021,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,78.93
Indonesia,2022,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,79.64
Indonesia,2023,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,80.23
Indonesia,2024,Kepulauan Riau,Kota Tanjung Pinang,kota,hdi,80.63
Indonesia,2013,Kepulauan Riau,Lingga,kota,hdi,60.13
Indonesia,2014,Kepulauan Riau,Lingga,kota,hdi,60.75
Indonesia,2015,Kepulauan Riau,Lingga,kota,hdi,61.28
Indonesia,2016,Kepulauan Riau,Lingga,kota,hdi,62.44
Indonesia,2017,Kepulauan Riau,Lingga,kota,hdi,63.45
Indonesia,2018,Kepulauan Riau,Lingga,kota,hdi,64.06
Indonesia,2019,Kepulauan Riau,Lingga,kota,hdi,64.98
Indonesia,2020,Kepulauan Riau,Lingga,kota,hdi,65.29
Indonesia,2021,Kepulauan Riau,Lingga,kota,hdi,65.83
Indonesia,2022,Kepulauan Riau,Lingga,kota,hdi,66.57
Indonesia,2023,Kepulauan Riau,Lingga,kota,hdi,67.44
Indonesia,2024,Kepulauan Riau,Lingga,kota,hdi,68.19
Indonesia,2013,Kepulauan Riau,Natuna,kota,hdi,69.39
Indonesia,2014,Kepulauan Riau,Natuna,kota,hdi,70.06
Indonesia,2015,Kepulauan Riau,Natuna,kota,hdi,70.87
Indonesia,2016,Kepulauan Riau,Natuna,kota,hdi,71.23
Indonesia,2017,Kepulauan Riau,Natuna,kota,hdi,71.52
Indonesia,2018,Kepulauan Riau,Natuna,kota,hdi,72.1
Indonesia,2019,Kepulauan Riau,Natuna,kota,hdi,72.63
Indonesia,2020,Kepulauan Riau,Natuna,kota,hdi,72.72
Indonesia,2021,Kepulauan Riau,Natuna,kota,hdi,73.09
Indonesia,2022,Kepulauan Riau,Natuna,kota,hdi,73.47
Indonesia,2023,Kepulauan Riau,Natuna,kota,hdi,74.21
Indonesia,2024,Kepulauan Riau,Natuna,kota,hdi,74.56
Indonesia,2013,Lampung,Kota Bandar Lampung,kota,hdi,73.93
Indonesia,2014,Lampung,Kota Bandar Lampung,kota,hdi,74.34
Indonesia,2015,Lampung,Kota Bandar Lampung,kota,hdi,74.81
Indonesia,2016,Lampung,Kota Bandar Lampung,kota,hdi,75.34
Indonesia,2017,Lampung,Kota Bandar Lampung,kota,hdi,75.98
Indonesia,2018,Lampung,Kota Bandar Lampung,kota,hdi,76.63
Indonesia,2019,Lampung,Kota Bandar Lampung,kota,hdi,77.33
Indonesia,2020,Lampung,Kota Bandar Lampung,kota,hdi,77.44
Indonesia,2021,Lampung,Kota Bandar Lampung,kota,hdi,77.58
Indonesia,2022,Lampung,Kota Bandar Lampung,kota,hdi,78.01
Indonesia,2023,Lampung,Kota Bandar Lampung,kota,hdi,78.56
Indonesia,2024,Lampung,Kota Bandar Lampung,kota,hdi,79.19
Indonesia,2013,Lampung,Kota Metro,kota,hdi,74.27
Indonesia,2014,Lampung,Kota Metro,kota,hdi,74.98
Indonesia,2015,Lampung,Kota Metro,kota,hdi,75.1
Indonesia,2016,Lampung,Kota Metro,kota,hdi,75.45
Indonesia,2017,Lampung,Kota Metro,kota,hdi,75.87
Indonesia,2018,Lampung,Kota Metro,kota,hdi,76.22
Indonesia,2019,Lampung,Kota Metro,kota,hdi,76.77
Indonesia,2020,Lampung,Kota Metro,kota,hdi,77.19
Indonesia,2021,Lampung,Kota Metro,kota,hdi,77.49
Indonesia,2022,Lampung,Kota Metro,kota,hdi,77.89
Indonesia,2023,Lampung,Kota Metro,kota,hdi,78.36
Indonesia,2024,Lampung,Kota Metro,kota,hdi,78.93
Indonesia,2013,Lampung,Lampung Barat,kota,hdi,63.21
Indonesia,2014,Lampung,Lampung Barat,kota,hdi,63.54
Indonesia,2015,Lampung,Lampung Barat,kota,hdi,64.54
Indonesia,2016,Lampung,Lampung Barat,kota,hdi,65.45
Indonesia,2017,Lampung,Lampung Barat,kota,hdi,66.06
Indonesia,2018,Lampung,Lampung Barat,kota,hdi,66.74
Indonesia,2019,Lampung,Lampung Barat,kota,hdi,67.5
Indonesia,2020,Lampung,Lampung Barat,kota,hdi,67.8
Indonesia,2021,Lampung,Lampung Barat,kota,hdi,67.9
Indonesia,2022,Lampung,Lampung Barat,kota,hdi,68.39
Indonesia,2023,Lampung,Lampung Barat,kota,hdi,69.11
Indonesia,2024,Lampung,Lampung Barat,kota,hdi,69.84
Indonesia,2013,Lampung,Lampung Selatan,kota,hdi,63.35
Indonesia,2014,Lampung,Lampung Selatan,kota,hdi,63.75
Indonesia,2015,Lampung,Lampung Selatan,kota,hdi,65.22
Indonesia,2016,Lampung,Lampung Selatan,kota,hdi,66.19
Indonesia,2017,Lampung,Lampung Selatan,kota,hdi,66.95
Indonesia,2018,Lampung,Lampung Selatan,kota,hdi,67.68
Indonesia,2019,Lampung,Lampung Selatan,kota,hdi,68.22
Indonesia,2020,Lampung,Lampung Selatan,kota,hdi,68.36
Indonesia,2021,Lampung,Lampung Selatan,kota,hdi,68.49
Indonesia,2022,Lampung,Lampung Selatan,kota,hdi,69.0
Indonesia,2023,Lampung,Lampung Selatan,kota,hdi,69.63
Indonesia,2024,Lampung,Lampung Selatan,kota,hdi,70.28
Indonesia,2013,Lampung,Lampung Tengah,kota,hdi,66.57
Indonesia,2014,Lampung,Lampung Tengah,kota,hdi,67.07
Indonesia,2015,Lampung,Lampung Tengah,kota,hdi,67.61
Indonesia,2016,Lampung,Lampung Tengah,kota,hdi,68.33
Indonesia,2017,Lampung,Lampung Tengah,kota,hdi,68.95
Indonesia,2018,Lampung,Lampung Tengah,kota,hdi,69.73
Indonesia,2019,Lampung,Lampung Tengah,kota,hdi,70.04
Indonesia,2020,Lampung,Lampung Tengah,kota,hdi,70.16
Indonesia,2021,Lampung,Lampung Tengah,kota,hdi,70.23
Indonesia,2022,Lampung,Lampung Tengah,kota,hdi,70.8
Indonesia,2023,Lampung,Lampung Tengah,kota,hdi,71.6
Indonesia,2024,Lampung,Lampung Tengah,kota,hdi,72.37
Indonesia,2013,Lampung,Lampung Timur,kota,hdi,66.07
Indonesia,2014,Lampung,Lampung Timur,kota,hdi,66.42
Indonesia,2015,Lampung,Lampung Timur,kota,hdi,67.1
